dDate_Date,dDate_MonthNo,dDate_MonthName,dDate_MonthID,dDate_Month,dDate_Quarter,dDate_Year,dDate_InRange
"Wednesday, February 27, 2002",2,Feb,200202,Feb-02,Q1,2002,in range
"Thursday, February 28, 2002",2,Feb,200202,Feb-02,Q1,2002,in range
"Friday, March 1, 2002",3,Mar,200203,Mar-02,Q1,2002,in range
"Saturday, March 2, 2002",3,Mar,200203,Mar-02,Q1,2002,in range
"Sunday, March 3, 2002",3,Mar,200203,Mar-02,Q1,2002,in range
"Monday, March 4, 2002",3,Mar,200203,Mar-02,Q1,2002,in range
"Tuesday, March 5, 2002",3,Mar,200203,Mar-02,Q1,2002,in range
"Wednesday, March 6, 2002",3,Mar,200203,Mar-02,Q1,2002,in range
"Thursday, March 7, 2002",3,Mar,200203,Mar-02,Q1,2002,in range
"Friday, March 8, 2002",3,Mar,200203,Mar-02,Q1,2002,in range
"Saturday, March 9, 2002",3,Mar,200203,Mar-02,Q1,2002,in range
"Sunday, March 10, 2002",3,Mar,200203,Mar-02,Q1,2002,in range
"Monday, March 11, 2002",3,Mar,200203,Mar-02,Q1,2002,in range
"Tuesday, March 12, 2002",3,Mar,200203,Mar-02,Q1,2002,in range
"Wednesday, March 13, 2002",3,Mar,200203,Mar-02,Q1,2002,in range
"Thursday, March 14, 2002",3,Mar,200203,Mar-02,Q1,2002,in range
"Friday, March 15, 2002",3,Mar,200203,Mar-02,Q1,2002,in range
"Saturday, March 16, 2002",3,Mar,200203,Mar-02,Q1,2002,in range
"Sunday, March 17, 2002",3,Mar,200203,Mar-02,Q1,2002,in range
"Monday, March 18, 2002",3,Mar,200203,Mar-02,Q1,2002,in range
"Tuesday, March 19, 2002",3,Mar,200203,Mar-02,Q1,2002,in range
"Wednesday, March 20, 2002",3,Mar,200203,Mar-02,Q1,2002,in range
"Thursday, March 21, 2002",3,Mar,200203,Mar-02,Q1,2002,in range
"Friday, March 22, 2002",3,Mar,200203,Mar-02,Q1,2002,in range
"Saturday, March 23, 2002",3,Mar,200203,Mar-02,Q1,2002,in range
"Sunday, March 24, 2002",3,Mar,200203,Mar-02,Q1,2002,in range
"Monday, March 25, 2002",3,Mar,200203,Mar-02,Q1,2002,in range
"Tuesday, March 26, 2002",3,Mar,200203,Mar-02,Q1,2002,in range
"Wednesday, March 27, 2002",3,Mar,200203,Mar-02,Q1,2002,in range
"Thursday, March 28, 2002",3,Mar,200203,Mar-02,Q1,2002,in range
"Friday, March 29, 2002",3,Mar,200203,Mar-02,Q1,2002,in range
"Saturday, March 30, 2002",3,Mar,200203,Mar-02,Q1,2002,in range
"Sunday, March 31, 2002",3,Mar,200203,Mar-02,Q1,2002,in range
"Monday, April 1, 2002",4,Apr,200204,Apr-02,Q2,2002,in range
"Tuesday, April 2, 2002",4,Apr,200204,Apr-02,Q2,2002,in range
"Wednesday, April 3, 2002",4,Apr,200204,Apr-02,Q2,2002,in range
"Thursday, April 4, 2002",4,Apr,200204,Apr-02,Q2,2002,in range
"Friday, April 5, 2002",4,Apr,200204,Apr-02,Q2,2002,in range
"Saturday, April 6, 2002",4,Apr,200204,Apr-02,Q2,2002,in range
"Sunday, April 7, 2002",4,Apr,200204,Apr-02,Q2,2002,in range
"Monday, April 8, 2002",4,Apr,200204,Apr-02,Q2,2002,in range
"Tuesday, April 9, 2002",4,Apr,200204,Apr-02,Q2,2002,in range
"Wednesday, April 10, 2002",4,Apr,200204,Apr-02,Q2,2002,in range
"Thursday, April 11, 2002",4,Apr,200204,Apr-02,Q2,2002,in range
"Friday, April 12, 2002",4,Apr,200204,Apr-02,Q2,2002,in range
"Saturday, April 13, 2002",4,Apr,200204,Apr-02,Q2,2002,in range
"Sunday, April 14, 2002",4,Apr,200204,Apr-02,Q2,2002,in range
"Monday, April 15, 2002",4,Apr,200204,Apr-02,Q2,2002,in range
"Tuesday, April 16, 2002",4,Apr,200204,Apr-02,Q2,2002,in range
"Wednesday, April 17, 2002",4,Apr,200204,Apr-02,Q2,2002,in range
"Thursday, April 18, 2002",4,Apr,200204,Apr-02,Q2,2002,in range
"Friday, April 19, 2002",4,Apr,200204,Apr-02,Q2,2002,in range
"Saturday, April 20, 2002",4,Apr,200204,Apr-02,Q2,2002,in range
"Sunday, April 21, 2002",4,Apr,200204,Apr-02,Q2,2002,in range
"Monday, April 22, 2002",4,Apr,200204,Apr-02,Q2,2002,in range
"Tuesday, April 23, 2002",4,Apr,200204,Apr-02,Q2,2002,in range
"Wednesday, April 24, 2002",4,Apr,200204,Apr-02,Q2,2002,in range
"Thursday, April 25, 2002",4,Apr,200204,Apr-02,Q2,2002,in range
"Friday, April 26, 2002",4,Apr,200204,Apr-02,Q2,2002,in range
"Saturday, April 27, 2002",4,Apr,200204,Apr-02,Q2,2002,in range
"Sunday, April 28, 2002",4,Apr,200204,Apr-02,Q2,2002,in range
"Monday, April 29, 2002",4,Apr,200204,Apr-02,Q2,2002,in range
"Tuesday, April 30, 2002",4,Apr,200204,Apr-02,Q2,2002,in range
"Wednesday, May 1, 2002",5,May,200205,May-02,Q2,2002,in range
"Thursday, May 2, 2002",5,May,200205,May-02,Q2,2002,in range
"Friday, May 3, 2002",5,May,200205,May-02,Q2,2002,in range
"Saturday, May 4, 2002",5,May,200205,May-02,Q2,2002,in range
"Sunday, May 5, 2002",5,May,200205,May-02,Q2,2002,in range
"Monday, May 6, 2002",5,May,200205,May-02,Q2,2002,in range
"Tuesday, May 7, 2002",5,May,200205,May-02,Q2,2002,in range
"Wednesday, May 8, 2002",5,May,200205,May-02,Q2,2002,in range
"Thursday, May 9, 2002",5,May,200205,May-02,Q2,2002,in range
"Friday, May 10, 2002",5,May,200205,May-02,Q2,2002,in range
"Saturday, May 11, 2002",5,May,200205,May-02,Q2,2002,in range
"Sunday, May 12, 2002",5,May,200205,May-02,Q2,2002,in range
"Monday, May 13, 2002",5,May,200205,May-02,Q2,2002,in range
"Tuesday, May 14, 2002",5,May,200205,May-02,Q2,2002,in range
"Wednesday, May 15, 2002",5,May,200205,May-02,Q2,2002,in range
"Thursday, May 16, 2002",5,May,200205,May-02,Q2,2002,in range
"Friday, May 17, 2002",5,May,200205,May-02,Q2,2002,in range
"Saturday, May 18, 2002",5,May,200205,May-02,Q2,2002,in range
"Sunday, May 19, 2002",5,May,200205,May-02,Q2,2002,in range
"Monday, May 20, 2002",5,May,200205,May-02,Q2,2002,in range
"Tuesday, May 21, 2002",5,May,200205,May-02,Q2,2002,in range
"Wednesday, May 22, 2002",5,May,200205,May-02,Q2,2002,in range
"Thursday, May 23, 2002",5,May,200205,May-02,Q2,2002,in range
"Friday, May 24, 2002",5,May,200205,May-02,Q2,2002,in range
"Saturday, May 25, 2002",5,May,200205,May-02,Q2,2002,in range
"Sunday, May 26, 2002",5,May,200205,May-02,Q2,2002,in range
"Monday, May 27, 2002",5,May,200205,May-02,Q2,2002,in range
"Tuesday, May 28, 2002",5,May,200205,May-02,Q2,2002,in range
"Wednesday, May 29, 2002",5,May,200205,May-02,Q2,2002,in range
"Thursday, May 30, 2002",5,May,200205,May-02,Q2,2002,in range
"Friday, May 31, 2002",5,May,200205,May-02,Q2,2002,in range
"Saturday, June 1, 2002",6,Jun,200206,Jun-02,Q2,2002,in range
"Sunday, June 2, 2002",6,Jun,200206,Jun-02,Q2,2002,in range
"Monday, June 3, 2002",6,Jun,200206,Jun-02,Q2,2002,in range
"Tuesday, June 4, 2002",6,Jun,200206,Jun-02,Q2,2002,in range
"Wednesday, June 5, 2002",6,Jun,200206,Jun-02,Q2,2002,in range
"Thursday, June 6, 2002",6,Jun,200206,Jun-02,Q2,2002,in range
"Friday, June 7, 2002",6,Jun,200206,Jun-02,Q2,2002,in range
"Saturday, June 8, 2002",6,Jun,200206,Jun-02,Q2,2002,in range
"Sunday, June 9, 2002",6,Jun,200206,Jun-02,Q2,2002,in range
"Monday, June 10, 2002",6,Jun,200206,Jun-02,Q2,2002,in range
"Tuesday, June 11, 2002",6,Jun,200206,Jun-02,Q2,2002,in range
"Wednesday, June 12, 2002",6,Jun,200206,Jun-02,Q2,2002,in range
"Thursday, June 13, 2002",6,Jun,200206,Jun-02,Q2,2002,in range
"Friday, June 14, 2002",6,Jun,200206,Jun-02,Q2,2002,in range
"Saturday, June 15, 2002",6,Jun,200206,Jun-02,Q2,2002,in range
"Sunday, June 16, 2002",6,Jun,200206,Jun-02,Q2,2002,in range
"Monday, June 17, 2002",6,Jun,200206,Jun-02,Q2,2002,in range
"Tuesday, June 18, 2002",6,Jun,200206,Jun-02,Q2,2002,in range
"Wednesday, June 19, 2002",6,Jun,200206,Jun-02,Q2,2002,in range
"Thursday, June 20, 2002",6,Jun,200206,Jun-02,Q2,2002,in range
"Friday, June 21, 2002",6,Jun,200206,Jun-02,Q2,2002,in range
"Saturday, June 22, 2002",6,Jun,200206,Jun-02,Q2,2002,in range
"Sunday, June 23, 2002",6,Jun,200206,Jun-02,Q2,2002,in range
"Monday, June 24, 2002",6,Jun,200206,Jun-02,Q2,2002,in range
"Tuesday, June 25, 2002",6,Jun,200206,Jun-02,Q2,2002,in range
"Wednesday, June 26, 2002",6,Jun,200206,Jun-02,Q2,2002,in range
"Thursday, June 27, 2002",6,Jun,200206,Jun-02,Q2,2002,in range
"Friday, June 28, 2002",6,Jun,200206,Jun-02,Q2,2002,in range
"Saturday, June 29, 2002",6,Jun,200206,Jun-02,Q2,2002,in range
"Sunday, June 30, 2002",6,Jun,200206,Jun-02,Q2,2002,in range
"Monday, July 1, 2002",7,Jul,200207,Jul-02,Q3,2002,in range
"Tuesday, July 2, 2002",7,Jul,200207,Jul-02,Q3,2002,in range
"Wednesday, July 3, 2002",7,Jul,200207,Jul-02,Q3,2002,in range
"Thursday, July 4, 2002",7,Jul,200207,Jul-02,Q3,2002,in range
"Friday, July 5, 2002",7,Jul,200207,Jul-02,Q3,2002,in range
"Saturday, July 6, 2002",7,Jul,200207,Jul-02,Q3,2002,in range
"Sunday, July 7, 2002",7,Jul,200207,Jul-02,Q3,2002,in range
"Monday, July 8, 2002",7,Jul,200207,Jul-02,Q3,2002,in range
"Tuesday, July 9, 2002",7,Jul,200207,Jul-02,Q3,2002,in range
"Wednesday, July 10, 2002",7,Jul,200207,Jul-02,Q3,2002,in range
"Thursday, July 11, 2002",7,Jul,200207,Jul-02,Q3,2002,in range
"Friday, July 12, 2002",7,Jul,200207,Jul-02,Q3,2002,in range
"Saturday, July 13, 2002",7,Jul,200207,Jul-02,Q3,2002,in range
"Sunday, July 14, 2002",7,Jul,200207,Jul-02,Q3,2002,in range
"Monday, July 15, 2002",7,Jul,200207,Jul-02,Q3,2002,in range
"Tuesday, July 16, 2002",7,Jul,200207,Jul-02,Q3,2002,in range
"Wednesday, July 17, 2002",7,Jul,200207,Jul-02,Q3,2002,in range
"Thursday, July 18, 2002",7,Jul,200207,Jul-02,Q3,2002,in range
"Friday, July 19, 2002",7,Jul,200207,Jul-02,Q3,2002,in range
"Saturday, July 20, 2002",7,Jul,200207,Jul-02,Q3,2002,in range
"Sunday, July 21, 2002",7,Jul,200207,Jul-02,Q3,2002,in range
"Monday, July 22, 2002",7,Jul,200207,Jul-02,Q3,2002,in range
"Tuesday, July 23, 2002",7,Jul,200207,Jul-02,Q3,2002,in range
"Wednesday, July 24, 2002",7,Jul,200207,Jul-02,Q3,2002,in range
"Thursday, July 25, 2002",7,Jul,200207,Jul-02,Q3,2002,in range
"Friday, July 26, 2002",7,Jul,200207,Jul-02,Q3,2002,in range
"Saturday, July 27, 2002",7,Jul,200207,Jul-02,Q3,2002,in range
"Sunday, July 28, 2002",7,Jul,200207,Jul-02,Q3,2002,in range
"Monday, July 29, 2002",7,Jul,200207,Jul-02,Q3,2002,in range
"Tuesday, July 30, 2002",7,Jul,200207,Jul-02,Q3,2002,in range
"Wednesday, July 31, 2002",7,Jul,200207,Jul-02,Q3,2002,in range
"Thursday, August 1, 2002",8,Aug,200208,Aug-02,Q3,2002,in range
"Friday, August 2, 2002",8,Aug,200208,Aug-02,Q3,2002,in range
"Saturday, August 3, 2002",8,Aug,200208,Aug-02,Q3,2002,in range
"Sunday, August 4, 2002",8,Aug,200208,Aug-02,Q3,2002,in range
"Monday, August 5, 2002",8,Aug,200208,Aug-02,Q3,2002,in range
"Tuesday, August 6, 2002",8,Aug,200208,Aug-02,Q3,2002,in range
"Wednesday, August 7, 2002",8,Aug,200208,Aug-02,Q3,2002,in range
"Thursday, August 8, 2002",8,Aug,200208,Aug-02,Q3,2002,in range
"Friday, August 9, 2002",8,Aug,200208,Aug-02,Q3,2002,in range
"Saturday, August 10, 2002",8,Aug,200208,Aug-02,Q3,2002,in range
"Sunday, August 11, 2002",8,Aug,200208,Aug-02,Q3,2002,in range
"Monday, August 12, 2002",8,Aug,200208,Aug-02,Q3,2002,in range
"Tuesday, August 13, 2002",8,Aug,200208,Aug-02,Q3,2002,in range
"Wednesday, August 14, 2002",8,Aug,200208,Aug-02,Q3,2002,in range
"Thursday, August 15, 2002",8,Aug,200208,Aug-02,Q3,2002,in range
"Friday, August 16, 2002",8,Aug,200208,Aug-02,Q3,2002,in range
"Saturday, August 17, 2002",8,Aug,200208,Aug-02,Q3,2002,in range
"Sunday, August 18, 2002",8,Aug,200208,Aug-02,Q3,2002,in range
"Monday, August 19, 2002",8,Aug,200208,Aug-02,Q3,2002,in range
"Tuesday, August 20, 2002",8,Aug,200208,Aug-02,Q3,2002,in range
"Wednesday, August 21, 2002",8,Aug,200208,Aug-02,Q3,2002,in range
"Thursday, August 22, 2002",8,Aug,200208,Aug-02,Q3,2002,in range
"Friday, August 23, 2002",8,Aug,200208,Aug-02,Q3,2002,in range
"Saturday, August 24, 2002",8,Aug,200208,Aug-02,Q3,2002,in range
"Sunday, August 25, 2002",8,Aug,200208,Aug-02,Q3,2002,in range
"Monday, August 26, 2002",8,Aug,200208,Aug-02,Q3,2002,in range
"Tuesday, August 27, 2002",8,Aug,200208,Aug-02,Q3,2002,in range
"Wednesday, August 28, 2002",8,Aug,200208,Aug-02,Q3,2002,in range
"Thursday, August 29, 2002",8,Aug,200208,Aug-02,Q3,2002,in range
"Friday, August 30, 2002",8,Aug,200208,Aug-02,Q3,2002,in range
"Saturday, August 31, 2002",8,Aug,200208,Aug-02,Q3,2002,in range
"Sunday, September 1, 2002",9,Sep,200209,Sep-02,Q3,2002,in range
"Monday, September 2, 2002",9,Sep,200209,Sep-02,Q3,2002,in range
"Tuesday, September 3, 2002",9,Sep,200209,Sep-02,Q3,2002,in range
"Wednesday, September 4, 2002",9,Sep,200209,Sep-02,Q3,2002,in range
"Thursday, September 5, 2002",9,Sep,200209,Sep-02,Q3,2002,in range
"Friday, September 6, 2002",9,Sep,200209,Sep-02,Q3,2002,in range
"Saturday, September 7, 2002",9,Sep,200209,Sep-02,Q3,2002,in range
"Sunday, September 8, 2002",9,Sep,200209,Sep-02,Q3,2002,in range
"Monday, September 9, 2002",9,Sep,200209,Sep-02,Q3,2002,in range
"Tuesday, September 10, 2002",9,Sep,200209,Sep-02,Q3,2002,in range
"Wednesday, September 11, 2002",9,Sep,200209,Sep-02,Q3,2002,in range
"Thursday, September 12, 2002",9,Sep,200209,Sep-02,Q3,2002,in range
"Friday, September 13, 2002",9,Sep,200209,Sep-02,Q3,2002,in range
"Saturday, September 14, 2002",9,Sep,200209,Sep-02,Q3,2002,in range
"Sunday, September 15, 2002",9,Sep,200209,Sep-02,Q3,2002,in range
"Monday, September 16, 2002",9,Sep,200209,Sep-02,Q3,2002,in range
"Tuesday, September 17, 2002",9,Sep,200209,Sep-02,Q3,2002,in range
"Wednesday, September 18, 2002",9,Sep,200209,Sep-02,Q3,2002,in range
"Thursday, September 19, 2002",9,Sep,200209,Sep-02,Q3,2002,in range
"Friday, September 20, 2002",9,Sep,200209,Sep-02,Q3,2002,in range
"Saturday, September 21, 2002",9,Sep,200209,Sep-02,Q3,2002,in range
"Sunday, September 22, 2002",9,Sep,200209,Sep-02,Q3,2002,in range
"Monday, September 23, 2002",9,Sep,200209,Sep-02,Q3,2002,in range
"Tuesday, September 24, 2002",9,Sep,200209,Sep-02,Q3,2002,in range
"Wednesday, September 25, 2002",9,Sep,200209,Sep-02,Q3,2002,in range
"Thursday, September 26, 2002",9,Sep,200209,Sep-02,Q3,2002,in range
"Friday, September 27, 2002",9,Sep,200209,Sep-02,Q3,2002,in range
"Saturday, September 28, 2002",9,Sep,200209,Sep-02,Q3,2002,in range
"Sunday, September 29, 2002",9,Sep,200209,Sep-02,Q3,2002,in range
"Monday, September 30, 2002",9,Sep,200209,Sep-02,Q3,2002,in range
"Tuesday, October 1, 2002",10,Oct,200210,Oct-02,Q4,2002,in range
"Wednesday, October 2, 2002",10,Oct,200210,Oct-02,Q4,2002,in range
"Thursday, October 3, 2002",10,Oct,200210,Oct-02,Q4,2002,in range
"Friday, October 4, 2002",10,Oct,200210,Oct-02,Q4,2002,in range
"Saturday, October 5, 2002",10,Oct,200210,Oct-02,Q4,2002,in range
"Sunday, October 6, 2002",10,Oct,200210,Oct-02,Q4,2002,in range
"Monday, October 7, 2002",10,Oct,200210,Oct-02,Q4,2002,in range
"Tuesday, October 8, 2002",10,Oct,200210,Oct-02,Q4,2002,in range
"Wednesday, October 9, 2002",10,Oct,200210,Oct-02,Q4,2002,in range
"Thursday, October 10, 2002",10,Oct,200210,Oct-02,Q4,2002,in range
"Friday, October 11, 2002",10,Oct,200210,Oct-02,Q4,2002,in range
"Saturday, October 12, 2002",10,Oct,200210,Oct-02,Q4,2002,in range
"Sunday, October 13, 2002",10,Oct,200210,Oct-02,Q4,2002,in range
"Monday, October 14, 2002",10,Oct,200210,Oct-02,Q4,2002,in range
"Tuesday, October 15, 2002",10,Oct,200210,Oct-02,Q4,2002,in range
"Wednesday, October 16, 2002",10,Oct,200210,Oct-02,Q4,2002,in range
"Thursday, October 17, 2002",10,Oct,200210,Oct-02,Q4,2002,in range
"Friday, October 18, 2002",10,Oct,200210,Oct-02,Q4,2002,in range
"Saturday, October 19, 2002",10,Oct,200210,Oct-02,Q4,2002,in range
"Sunday, October 20, 2002",10,Oct,200210,Oct-02,Q4,2002,in range
"Monday, October 21, 2002",10,Oct,200210,Oct-02,Q4,2002,in range
"Tuesday, October 22, 2002",10,Oct,200210,Oct-02,Q4,2002,in range
"Wednesday, October 23, 2002",10,Oct,200210,Oct-02,Q4,2002,in range
"Thursday, October 24, 2002",10,Oct,200210,Oct-02,Q4,2002,in range
"Friday, October 25, 2002",10,Oct,200210,Oct-02,Q4,2002,in range
"Saturday, October 26, 2002",10,Oct,200210,Oct-02,Q4,2002,in range
"Sunday, October 27, 2002",10,Oct,200210,Oct-02,Q4,2002,in range
"Monday, October 28, 2002",10,Oct,200210,Oct-02,Q4,2002,in range
"Tuesday, October 29, 2002",10,Oct,200210,Oct-02,Q4,2002,in range
"Wednesday, October 30, 2002",10,Oct,200210,Oct-02,Q4,2002,in range
"Thursday, October 31, 2002",10,Oct,200210,Oct-02,Q4,2002,in range
"Friday, November 1, 2002",11,Nov,200211,Nov-02,Q4,2002,in range
"Saturday, November 2, 2002",11,Nov,200211,Nov-02,Q4,2002,in range
"Sunday, November 3, 2002",11,Nov,200211,Nov-02,Q4,2002,in range
"Monday, November 4, 2002",11,Nov,200211,Nov-02,Q4,2002,in range
"Tuesday, November 5, 2002",11,Nov,200211,Nov-02,Q4,2002,in range
"Wednesday, November 6, 2002",11,Nov,200211,Nov-02,Q4,2002,in range
"Thursday, November 7, 2002",11,Nov,200211,Nov-02,Q4,2002,in range
"Friday, November 8, 2002",11,Nov,200211,Nov-02,Q4,2002,in range
"Saturday, November 9, 2002",11,Nov,200211,Nov-02,Q4,2002,in range
"Sunday, November 10, 2002",11,Nov,200211,Nov-02,Q4,2002,in range
"Monday, November 11, 2002",11,Nov,200211,Nov-02,Q4,2002,in range
"Tuesday, November 12, 2002",11,Nov,200211,Nov-02,Q4,2002,in range
"Wednesday, November 13, 2002",11,Nov,200211,Nov-02,Q4,2002,in range
"Thursday, November 14, 2002",11,Nov,200211,Nov-02,Q4,2002,in range
"Friday, November 15, 2002",11,Nov,200211,Nov-02,Q4,2002,in range
"Saturday, November 16, 2002",11,Nov,200211,Nov-02,Q4,2002,in range
"Sunday, November 17, 2002",11,Nov,200211,Nov-02,Q4,2002,in range
"Monday, November 18, 2002",11,Nov,200211,Nov-02,Q4,2002,in range
"Tuesday, November 19, 2002",11,Nov,200211,Nov-02,Q4,2002,in range
"Wednesday, November 20, 2002",11,Nov,200211,Nov-02,Q4,2002,in range
"Thursday, November 21, 2002",11,Nov,200211,Nov-02,Q4,2002,in range
"Friday, November 22, 2002",11,Nov,200211,Nov-02,Q4,2002,in range
"Saturday, November 23, 2002",11,Nov,200211,Nov-02,Q4,2002,in range
"Sunday, November 24, 2002",11,Nov,200211,Nov-02,Q4,2002,in range
"Monday, November 25, 2002",11,Nov,200211,Nov-02,Q4,2002,in range
"Tuesday, November 26, 2002",11,Nov,200211,Nov-02,Q4,2002,in range
"Wednesday, November 27, 2002",11,Nov,200211,Nov-02,Q4,2002,in range
"Thursday, November 28, 2002",11,Nov,200211,Nov-02,Q4,2002,in range
"Friday, November 29, 2002",11,Nov,200211,Nov-02,Q4,2002,in range
"Saturday, November 30, 2002",11,Nov,200211,Nov-02,Q4,2002,in range
"Sunday, December 1, 2002",12,Dec,200212,Dec-02,Q4,2002,in range
"Monday, December 2, 2002",12,Dec,200212,Dec-02,Q4,2002,in range
"Tuesday, December 3, 2002",12,Dec,200212,Dec-02,Q4,2002,in range
"Wednesday, December 4, 2002",12,Dec,200212,Dec-02,Q4,2002,in range
"Thursday, December 5, 2002",12,Dec,200212,Dec-02,Q4,2002,in range
"Friday, December 6, 2002",12,Dec,200212,Dec-02,Q4,2002,in range
"Saturday, December 7, 2002",12,Dec,200212,Dec-02,Q4,2002,in range
"Sunday, December 8, 2002",12,Dec,200212,Dec-02,Q4,2002,in range
"Monday, December 9, 2002",12,Dec,200212,Dec-02,Q4,2002,in range
"Tuesday, December 10, 2002",12,Dec,200212,Dec-02,Q4,2002,in range
"Wednesday, December 11, 2002",12,Dec,200212,Dec-02,Q4,2002,in range
"Thursday, December 12, 2002",12,Dec,200212,Dec-02,Q4,2002,in range
"Friday, December 13, 2002",12,Dec,200212,Dec-02,Q4,2002,in range
"Saturday, December 14, 2002",12,Dec,200212,Dec-02,Q4,2002,in range
"Sunday, December 15, 2002",12,Dec,200212,Dec-02,Q4,2002,in range
"Monday, December 16, 2002",12,Dec,200212,Dec-02,Q4,2002,in range
"Tuesday, December 17, 2002",12,Dec,200212,Dec-02,Q4,2002,in range
"Wednesday, December 18, 2002",12,Dec,200212,Dec-02,Q4,2002,in range
"Thursday, December 19, 2002",12,Dec,200212,Dec-02,Q4,2002,in range
"Friday, December 20, 2002",12,Dec,200212,Dec-02,Q4,2002,in range
"Saturday, December 21, 2002",12,Dec,200212,Dec-02,Q4,2002,in range
"Sunday, December 22, 2002",12,Dec,200212,Dec-02,Q4,2002,in range
"Monday, December 23, 2002",12,Dec,200212,Dec-02,Q4,2002,in range
"Tuesday, December 24, 2002",12,Dec,200212,Dec-02,Q4,2002,in range
"Wednesday, December 25, 2002",12,Dec,200212,Dec-02,Q4,2002,in range
"Thursday, December 26, 2002",12,Dec,200212,Dec-02,Q4,2002,in range
"Friday, December 27, 2002",12,Dec,200212,Dec-02,Q4,2002,in range
"Saturday, December 28, 2002",12,Dec,200212,Dec-02,Q4,2002,in range
"Sunday, December 29, 2002",12,Dec,200212,Dec-02,Q4,2002,in range
"Monday, December 30, 2002",12,Dec,200212,Dec-02,Q4,2002,in range
"Tuesday, December 31, 2002",12,Dec,200212,Dec-02,Q4,2002,in range
"Wednesday, January 1, 2003",1,Jan,200301,Jan-03,Q1,2003,in range
"Thursday, January 2, 2003",1,Jan,200301,Jan-03,Q1,2003,in range
"Friday, January 3, 2003",1,Jan,200301,Jan-03,Q1,2003,in range
"Saturday, January 4, 2003",1,Jan,200301,Jan-03,Q1,2003,in range
"Sunday, January 5, 2003",1,Jan,200301,Jan-03,Q1,2003,in range
"Monday, January 6, 2003",1,Jan,200301,Jan-03,Q1,2003,in range
"Tuesday, January 7, 2003",1,Jan,200301,Jan-03,Q1,2003,in range
"Wednesday, January 8, 2003",1,Jan,200301,Jan-03,Q1,2003,in range
"Thursday, January 9, 2003",1,Jan,200301,Jan-03,Q1,2003,in range
"Friday, January 10, 2003",1,Jan,200301,Jan-03,Q1,2003,in range
"Saturday, January 11, 2003",1,Jan,200301,Jan-03,Q1,2003,in range
"Sunday, January 12, 2003",1,Jan,200301,Jan-03,Q1,2003,in range
"Monday, January 13, 2003",1,Jan,200301,Jan-03,Q1,2003,in range
"Tuesday, January 14, 2003",1,Jan,200301,Jan-03,Q1,2003,in range
"Wednesday, January 15, 2003",1,Jan,200301,Jan-03,Q1,2003,in range
"Thursday, January 16, 2003",1,Jan,200301,Jan-03,Q1,2003,in range
"Friday, January 17, 2003",1,Jan,200301,Jan-03,Q1,2003,in range
"Saturday, January 18, 2003",1,Jan,200301,Jan-03,Q1,2003,in range
"Sunday, January 19, 2003",1,Jan,200301,Jan-03,Q1,2003,in range
"Monday, January 20, 2003",1,Jan,200301,Jan-03,Q1,2003,in range
"Tuesday, January 21, 2003",1,Jan,200301,Jan-03,Q1,2003,in range
"Wednesday, January 22, 2003",1,Jan,200301,Jan-03,Q1,2003,in range
"Thursday, January 23, 2003",1,Jan,200301,Jan-03,Q1,2003,in range
